count,free,total,used,sm_efficiency,achieved_occupancy,ipc,issued_ipc,issue_slot_utilization,gld_requested_throughput,gst_requested_throughput,gld_throughput,gst_throughput,tex_cache_throughput,tex_fu_utilization,single_precision_fu_utilization,stall_inst_fetch,stall_exec_dependency,stall_memory_dependency,stall_other,stall_constant_memory_dependency,stall_pipe_busy,stall_memory_throttle,stall_not_selected,l2_read_transactions,l2_tex_read_throughput,l2_tex_write_throughput,l2_read_throughput,l2_write_throughput,dram_utilization,eligible_warps_per_cycle,website
211,657674240,4148273152,3490598912,60.606820,0.480362,0.350309,0.358584,21.122112,1122960932,561480466,1122960932,561480466,1122960932,1,1,41.057360,5.032649,20.473934,3.938816,22.097569,0.116517,1.144035,0.437184,316,1122960932,561480466,1386154900,587799862,10,0.495508,twitter
212,651161600,4148273152,3497111552,58.211727,0.481158,0.331532,0.814664,6.997691,1122960932,561480466,1122960932,561480466,1122960932,1,1,44.800845,5.644875,23.107305,5.243383,23.636665,0.120318,0.689307,0.452636,334,1122960932,561480466,1386154900,587799862,10,0.451342,twitter
213,638812160,4148273152,3509460992,59.447599,0.477276,0.294165,0.339847,10.169492,1122960932,561480466,1122960932,561480466,1122960932,1,1,43.766258,5.070070,27.243404,3.388194,23.388170,0.126810,0.469025,0.541253,313,1122960932,561480466,1241398217,587799862,4,0.392121,twitter
214,637939712,4148273152,3510333440,68.041583,0.478700,0.334698,0.419068,7.373272,1122960932,561480466,1122960932,561480466,1122960932,2,2,39.354518,4.495993,12.124366,6.145472,28.308955,0.284773,1.501421,1.212312,283,1122960932,561480466,1241398217,587799862,10,0.390026,twitter
215,603934720,4148273152,3544338432,58.144495,0.475135,0.383533,0.343495,0.000000,1122960932,561480466,1122960932,561480466,1122960932,1,1,42.657790,5.479247,20.740359,4.426492,30.996683,0.079771,0.355088,0.530550,317,1122960932,561480466,1372995202,587799862,10,0.490626,twitter
216,631455744,4148273152,3516817408,60.397284,0.477761,0.271087,0.329761,19.834711,1122960932,561480466,1122960932,561480466,1122960932,1,1,38.545248,5.783962,24.122151,4.953239,21.416820,0.128405,0.533996,1.162302,316,1122960932,561480466,1491432488,587799862,4,1.109504,twitter
217,623202304,4148273152,3525070848,62.769742,0.478525,0.205071,0.272480,7.500000,1122960932,561480466,1122960932,561480466,1122960932,1,1,56.890165,5.036308,23.040022,5.641015,22.175688,0.106029,0.735935,0.575406,316,1122960932,561480466,1241398217,587799862,10,0.433788,twitter
218,618663936,4148273152,3529609216,58.300238,0.467463,0.323516,0.350723,7.398066,1122960932,561480466,1122960932,561480466,1122960932,1,1,41.309893,5.951472,28.361418,3.182465,23.513973,0.148763,1.444845,0.435424,283,1122960932,561480466,1241398217,587799862,4,0.568947,twitter
219,609206272,4148273152,3539066880,74.275422,0.473634,0.346843,0.415584,20.960699,1122960932,561480466,1122960932,561480466,1122960932,1,1,54.801307,6.383280,19.157818,3.825382,17.325795,0.107764,1.546451,0.448333,316,1122960932,561480466,1473886223,587799862,10,0.430732,twitter
220,598298624,4148273152,3549974528,61.364752,0.476180,0.291370,0.373308,7.698476,1122960932,561480466,1122960932,561480466,1122960932,1,1,40.983694,5.431002,28.842545,3.921364,17.422174,0.146847,0.468163,0.644636,322,1122960932,561480466,1386154900,587799862,10,0.280062,twitter
221,649428992,4148273152,3498844160,60.298206,0.480370,0.392324,0.424628,7.215333,1122960932,561480466,1122960932,561480466,1122960932,1,1,53.509871,5.696193,31.430288,3.247363,21.121844,0.193159,0.610253,1.227874,316,1122960932,561480466,1390541466,587799862,4,0.374265,twitter
222,641556480,4148273152,3506716672,66.014568,0.474067,0.314799,0.387409,8.835711,1122960932,561480466,1122960932,561480466,1122960932,1,1,40.531767,5.744404,24.782076,3.767314,18.371327,0.163306,0.717824,0.430001,316,1122960932,561480466,1386154900,587799862,10,0.452032,twitter
223,638238720,4148273152,3510034432,55.687271,0.476327,0.321538,0.399002,8.747153,1122960932,561480466,1122960932,561480466,1122960932,1,2,41.714349,14.532899,33.791738,3.811695,18.585446,0.100863,0.499273,0.328425,283,1122960932,561480466,1241398217,587799862,4,0.490393,twitter
224,603209728,4148273152,3545063424,59.428130,0.484478,0.332580,0.416450,7.348643,1122960932,561480466,1122960932,561480466,1122960932,1,1,42.488191,6.350352,30.948076,5.492187,24.967548,0.321175,0.816389,0.689281,322,1122960932,561480466,1412474297,587799862,10,1.182819,twitter
225,627240960,4148273152,3521032192,60.323477,0.458289,0.472704,0.352734,0.000000,1122960932,561480466,1122960932,561480466,1122960932,1,1,43.921776,7.419216,22.844049,5.204372,22.887913,0.173833,0.548904,0.446455,316,1122960932,561480466,1386154900,587799862,10,0.443532,twitter
226,612765696,4148273152,3535507456,58.233129,0.487630,0.326821,0.361337,8.000000,1122960932,561480466,1122960932,561480466,1122960932,2,1,52.095582,6.228523,21.845348,3.524424,17.521460,0.205595,0.509823,0.567062,316,1122960932,561480466,1368608636,587799862,10,0.475199,twitter
227,613318656,4148273152,3534954496,57.949679,0.484302,0.340111,0.347373,8.976157,1122960932,561480466,1122960932,561480466,1122960932,1,1,37.801584,5.513184,22.210221,3.787999,17.306248,0.156049,0.453269,0.737758,321,1122960932,561480466,1241398217,587799862,10,0.652363,twitter
228,604622848,4148273152,3543650304,58.956975,0.482016,0.347991,0.898876,7.441860,1122960932,561480466,1122960932,561480466,1122960932,1,1,6.430147,6.924066,27.889770,3.650418,19.629705,0.189460,1.217613,0.308157,337,1122960932,561480466,1390541466,587799862,10,0.481267,twitter
229,583892992,4148273152,3564380160,56.464646,0.484207,0.291485,0.344976,9.795918,1122960932,561480466,1122960932,561480466,1122960932,2,1,35.851084,5.369738,21.238322,3.960694,18.973841,0.121841,0.479480,0.514594,316,1122960932,561480466,1386154900,587799862,10,0.508236,twitter
230,636239872,4148273152,3512033280,57.076629,0.479674,0.390451,0.847458,7.465008,1122960932,561480466,1122960932,561480466,1122960932,3,2,31.439564,4.848245,25.535942,3.544300,15.975411,0.142427,0.554202,0.641333,316,1122960932,561480466,1386154900,587799862,10,0.486753,twitter
231,631160832,4148273152,3517112320,61.485658,0.478278,0.319029,0.334029,7.990012,1122960932,561480466,1122960932,561480466,1122960932,1,1,4.324013,6.290583,33.171378,3.435608,29.713589,0.222651,1.494797,0.325010,322,1122960932,561480466,1386154900,587799862,10,0.477857,twitter
232,623988736,4148273152,3524284416,58.049041,0.478251,0.298096,0.394867,10.164108,1122960932,561480466,1122960932,561480466,1122960932,1,1,37.521650,6.912303,30.520675,3.749964,17.399217,0.124382,1.001024,0.574495,324,1122960932,561480466,1386154900,587799862,10,0.302218,twitter
233,613466112,4148273152,3534807040,57.251701,0.458713,0.215583,0.405885,8.443272,1122960932,561480466,1122960932,561480466,1122960932,1,1,42.034774,5.660494,26.561631,2.971909,27.832340,0.117124,0.500523,0.584641,334,1122960932,561480466,1241398217,587799862,10,0.512894,twitter
234,590782464,4148273152,3557490688,68.741410,0.477607,0.376856,0.307338,20.295983,1122960932,561480466,1122960932,561480466,1122960932,1,1,39.904197,5.354976,26.953739,3.520987,17.319422,0.125421,0.514139,0.475110,316,1122960932,561480466,1605483207,587799862,10,0.554812,twitter
235,608526336,4148273152,3539746816,57.700592,0.458843,0.331681,0.333195,10.786517,1122960932,561480466,1122960932,561480466,1122960932,1,1,55.274754,6.238607,31.021054,10.399683,17.818262,0.126059,0.553828,0.492603,283,1122960932,561480466,1482659355,587799862,10,0.547959,twitter
236,613789696,4148273152,3534483456,60.377358,0.482760,0.339171,0.413864,9.657948,1122960932,561480466,1122960932,561480466,1122960932,3,1,47.415835,3.390238,21.292564,8.649186,20.816589,0.141068,0.550599,0.350904,322,1122960932,561480466,1372995202,587799862,10,0.517624,twitter
237,601362432,4148273152,3546910720,60.964694,0.478111,0.336842,0.436205,21.122112,1122960932,561480466,1122960932,561480466,1122960932,1,1,55.203358,6.740043,29.107220,3.896450,18.826206,0.122581,0.421208,0.484678,316,1122960932,561480466,1605483207,587799862,10,0.560250,twitter
238,577515520,4148273152,3570757632,58.502505,0.480049,0.379969,0.882029,8.454425,1122960932,561480466,1122960932,561480466,1122960932,1,1,42.405018,5.777301,26.314533,6.018326,16.737693,0.113562,1.574210,0.586041,317,1122960932,561480466,1390541466,587799862,4,0.275262,twitter
239,636170240,4148273152,3512102912,65.273572,0.473784,0.424207,0.488998,21.476510,1122960932,561480466,1122960932,561480466,1122960932,1,1,46.296893,6.226726,31.257820,4.235719,21.750931,0.220551,0.547215,0.738698,283,1122960932,561480466,1386154900,587799862,10,0.663372,twitter
240,624902144,4148273152,3523371008,57.293926,0.474329,0.378017,0.351185,8.344198,1122960932,561480466,1122960932,561480466,1122960932,3,1,41.712900,6.180799,25.024177,3.559577,23.530421,0.203990,0.459980,0.486031,317,1122960932,561480466,1421247429,653598355,10,0.665843,twitter
241,624422912,4148273152,3523850240,57.579033,0.475490,0.335766,0.384246,6.083650,1122960932,561480466,1122960932,561480466,1122960932,1,1,41.350160,5.852458,26.293005,3.835880,16.409975,0.084501,0.535806,0.682663,283,1122960932,561480466,1386154900,587799862,10,0.482448,twitter
242,615366656,4148273152,3532906496,60.040619,0.480994,0.417707,0.436205,21.357063,1122960932,561480466,1122960932,561480466,1122960932,1,1,3.936337,5.621445,25.704247,6.093406,24.920333,0.183631,0.528908,0.457659,317,1122960932,561480466,1522138450,587799862,4,1.201342,twitter
243,576208896,4148273152,3572064256,58.852803,0.482238,0.324086,0.367141,6.847361,1122960932,561480466,1122960932,561480466,1122960932,1,1,44.335535,4.111927,25.013195,4.973703,17.407995,0.307909,0.875846,0.383194,336,1122960932,561480466,1241398217,587799862,10,0.451923,twitter
244,615084032,4148273152,3533189120,57.170068,0.477759,0.782979,0.897868,4.289216,1122960932,561480466,1122960932,561480466,1122960932,3,1,42.194257,5.393080,32.477638,4.822791,21.528662,0.145992,0.559528,0.502859,317,1122960932,561480466,1469499657,653598355,10,1.198661,twitter
245,606949376,4148273152,3541323776,55.574420,0.477138,0.354699,0.386287,10.708310,1122960932,561480466,1122960932,561480466,1122960932,3,2,43.406777,5.056754,24.200074,5.888510,17.733706,0.159751,0.626851,0.455521,317,1122960932,561480466,1412474297,587799862,10,0.559690,twitter
246,601624576,4148273152,3546648576,63.725282,0.475786,0.378991,0.895857,8.567604,1122960932,561480466,1122960932,561480466,1122960932,1,1,4.008118,5.402450,34.597230,3.644913,17.702369,0.123604,0.667564,0.436091,345,1122960932,561480466,1851130911,587799862,10,0.480786,twitter
247,592314368,4148273152,3555958784,57.263330,0.480129,0.252574,0.231281,6.960831,1122960932,561480466,1122960932,561480466,1122960932,2,1,47.562974,5.594330,21.068949,4.052576,41.887705,0.136229,0.642715,0.451084,317,1122960932,561480466,1386154900,587799862,4,0.469308,twitter
248,627105792,4148273152,3521167360,63.301469,0.481479,0.380362,0.447678,21.621622,1122960932,561480466,1122960932,561480466,1122960932,1,1,6.596285,5.467875,34.771862,5.565435,13.659889,0.124535,0.420586,0.236010,322,1122960932,561480466,1412474297,587799862,10,0.443990,twitter
249,628195328,4148273152,3520077824,58.151305,0.462210,0.204843,0.333472,8.759124,1122960932,561480466,1122960932,561480466,1122960932,1,1,41.905456,5.925159,26.009633,5.528230,20.807834,0.110637,0.480325,0.290051,283,1122960932,561480466,1241398217,587799862,4,1.170838,twitter
250,586379264,4148273152,3561893888,61.384202,0.485328,0.308595,0.314342,6.181584,1122960932,561480466,1122960932,561480466,1122960932,1,1,61.937661,5.771385,30.046479,3.591933,16.965791,0.139359,0.563225,1.083248,283,1122960932,561480466,1408087731,587799862,10,0.433440,twitter
251,615718912,4148273152,3532554240,61.679278,0.478674,0.742684,0.376294,0.000000,1122960932,561480466,1122960932,561480466,1122960932,1,1,3.437196,6.432342,23.545920,3.198404,18.931856,0.206967,0.514810,0.441330,418,1122960932,561480466,1368608636,587799862,10,1.200224,twitter
252,609050624,4148273152,3539222528,66.561315,0.478102,0.317378,0.436681,8.548531,1122960932,561480466,1122960932,561480466,1122960932,1,1,31.192344,3.180283,25.081421,4.069587,17.887771,0.132923,1.047963,0.333828,316,1122960932,561480466,1241398217,587799862,10,1.198661,twitter
253,604868608,4148273152,3543404544,57.848135,0.475939,0.380755,0.405680,9.204219,1122960932,561480466,1122960932,561480466,1122960932,1,1,41.134163,5.679689,27.757433,4.083028,19.145872,0.125695,0.566530,0.402961,316,1122960932,561480466,1386154900,587799862,10,0.562793,twitter
254,591831040,4148273152,3556442112,58.256030,0.462341,0.778013,0.249454,9.014085,1122960932,561480466,1122960932,561480466,1122960932,3,1,52.870202,5.553930,17.393731,4.089484,18.925932,0.161028,0.535852,0.448006,316,1122960932,561480466,1386154900,587799862,10,0.463948,twitter
255,584364032,4148273152,3563909120,61.238589,0.474488,0.372658,0.368664,10.223642,1122960932,561480466,1122960932,561480466,1122960932,1,1,51.611266,6.090543,27.255585,3.439115,16.445261,0.130095,0.535169,0.560670,283,1122960932,561480466,1368608636,587799862,10,0.459888,twitter
256,626606080,4148273152,3521667072,59.599589,0.478415,0.406181,0.266845,9.244102,1122960932,561480466,1122960932,561480466,1122960932,2,1,41.685776,5.710531,25.617753,3.893409,15.981269,0.159877,0.688471,0.464199,316,1122960932,561480466,1390541466,587799862,10,0.452321,twitter
257,625201152,4148273152,3523072000,58.607962,0.480861,0.300041,0.224972,8.660352,1122960932,561480466,1122960932,561480466,1122960932,1,1,53.181642,5.347000,13.640808,3.361448,39.303660,0.203419,0.742342,0.516142,321,1122960932,561480466,1386154900,587799862,10,0.514135,twitter
258,624955392,4148273152,3523317760,59.021088,0.476351,0.323801,0.388916,8.799267,1122960932,561480466,1122960932,561480466,1122960932,1,1,44.968821,5.800177,29.409237,4.595258,17.206934,0.110490,0.514572,0.441648,316,1122960932,561480466,1386154900,587799862,10,0.453640,twitter
259,589058048,4148273152,3559215104,58.406142,0.486695,0.271888,0.355556,7.825700,1122960932,561480466,1122960932,561480466,1122960932,1,1,41.990674,5.468202,27.985724,3.712861,22.385126,0.128476,0.766508,0.808717,341,1122960932,561480466,1390541466,587799862,10,0.543797,twitter
260,615763968,4148273152,3532509184,57.786116,0.483945,0.378601,0.444939,21.262458,1122960932,561480466,1122960932,561480466,1122960932,1,1,3.315578,5.723217,29.260949,3.744657,28.805757,0.126932,0.489454,0.451037,316,1122960932,561480466,1386154900,587799862,10,0.501161,twitter
261,603107328,4148273152,3545165824,58.575198,0.479023,0.324801,0.381679,21.404682,1122960932,561480466,1122960932,561480466,1122960932,1,1,42.905378,5.876411,30.727748,4.165557,18.019578,0.124630,0.928224,0.709792,316,1122960932,561480466,1416860863,587799862,10,0.454737,twitter
262,600338432,4148273152,3547934720,60.337446,0.476934,0.335613,0.358744,8.300908,1122960932,561480466,1122960932,561480466,1122960932,1,1,43.956723,5.127056,24.283720,3.553341,28.699062,0.167521,0.641721,0.337938,316,1122960932,561480466,1386154900,587799862,4,1.190687,twitter
263,588845056,4148273152,3559428096,55.833568,0.466927,0.333032,0.354925,7.616893,1122960932,561480466,1122960932,561480466,1122960932,1,1,52.003154,6.298126,30.420689,5.802507,25.317480,0.123786,0.355037,0.329680,316,1122960932,561480466,1386154900,587799862,10,0.459726,twitter
264,567529472,4148273152,3580743680,58.999740,0.483707,0.204957,0.367816,8.000000,1122960932,561480466,1122960932,561480466,1122960932,1,1,38.656231,5.934616,26.174590,2.622607,17.206931,0.315673,0.586192,0.435426,326,1122960932,561480466,1386154900,587799862,4,1.211474,twitter
265,628453376,4148273152,3519819776,58.684211,0.481094,0.413019,0.479616,9.239654,1122960932,561480466,1122960932,561480466,1122960932,1,1,4.373247,6.354550,30.338295,3.790281,22.220956,0.123342,0.684389,0.437126,321,1122960932,561480466,1241398217,587799862,4,0.490917,twitter
266,595980288,4148273152,3552292864,58.204992,0.474407,0.328425,0.822199,10.311493,1122960932,561480466,1122960932,561480466,1122960932,1,1,42.589673,5.553112,36.400902,5.162013,19.084734,0.108460,0.327231,0.427315,316,1122960932,561480466,1386154900,587799862,10,1.124347,twitter
267,616042496,4148273152,3532230656,70.242149,0.475446,0.804372,0.876232,11.909693,1122960932,561480466,1122960932,561480466,1122960932,2,1,37.181885,4.902079,31.853490,3.409507,25.133075,0.111206,0.446915,0.465408,317,1122960932,561480466,1390541466,587799862,10,0.451357,twitter
268,593330176,4148273152,3554942976,63.522596,0.483895,0.287612,0.359389,6.506269,1122960932,561480466,1122960932,561480466,1122960932,1,1,6.101757,3.048669,30.209220,5.361039,19.195719,0.130525,0.503272,0.511741,316,1122960932,561480466,1386154900,587799862,10,0.411293,twitter
269,610574336,4148273152,3537698816,63.824885,0.477779,0.345378,0.307929,7.453416,1122960932,561480466,1122960932,561480466,1122960932,2,1,42.137343,5.577896,27.208104,2.552584,19.761160,0.132640,0.450456,0.451594,316,1122960932,561480466,1465113091,587799862,10,0.570213,twitter
270,596660224,4148273152,3551612928,58.952306,0.476047,0.763485,0.877193,7.415565,1122960932,561480466,1122960932,561480466,1122960932,2,2,42.419080,5.045249,28.664748,4.272721,27.720807,0.081072,0.685492,0.432056,317,1122960932,561480466,1390541466,587799862,10,0.287991,twitter
271,592277504,4148273152,3555995648,58.673335,0.466630,0.312659,0.361500,9.306835,1122960932,561480466,1122960932,561480466,1122960932,1,1,46.123773,5.308090,26.506608,4.924022,18.505272,0.201845,0.474485,0.651494,316,1122960932,561480466,1372995202,587799862,10,1.166304,twitter
272,589406208,4148273152,3558866944,59.882832,0.476819,0.790548,0.887902,6.225681,1122960932,561480466,1122960932,561480466,1122960932,1,2,45.516463,4.984664,26.734127,2.617864,24.574897,0.122180,0.476412,0.342693,316,1122960932,561480466,1386154900,587799862,10,0.432716,twitter
273,564158464,4148273152,3584114688,59.284232,0.482276,0.211799,0.406504,0.000000,1122960932,561480466,1122960932,561480466,1122960932,1,1,43.006589,5.158310,32.322226,3.569823,19.528203,0.091561,0.504522,0.378514,316,1122960932,561480466,1386154900,587799862,10,1.112720,twitter
